decodedBER,origBER,pilotSNR,recSNR,RMSDS
0,0.04985119,26.15875623,30.76382243,1.492302125
0,0.048363095,26.15875623,30.76382243,1.492302125
0,0.050595238,26.15875623,30.76382243,1.492302125
0,0.060267857,26.15875623,30.76382243,1.492302125
0,0.055059524,26.15875623,30.76382243,1.492302125
0,0.05952381,26.15875623,30.76382243,1.492302125
0,0.049107143,26.15875623,30.76382243,1.492302125
0,0.050595238,26.15875623,30.76382243,1.492302125
0,0.060267857,26.2915167,29.93758304,1.489819433
0,0.052083333,26.2915167,29.93758304,1.489819433
0,0.051339286,26.2915167,29.93758304,1.489819433
0,0.052827381,26.2915167,29.93758304,1.489819433
0,0.052083333,26.2915167,29.93758304,1.489819433
0,0.053571429,26.2915167,29.93758304,1.489819433
0,0.055059524,26.2915167,29.93758304,1.489819433
0,0.050595238,26.2915167,29.93758304,1.489819433
0,0.055803571,26.2915167,29.93758304,1.489819433
0,0.052827381,26.2915167,29.93758304,1.489819433
0,0.050595238,26.2915167,29.93758304,1.489819433
0,0.049107143,26.2915167,29.93758304,1.489819433
0,0.058035714,26.2915167,29.93758304,1.489819433
0,0.04389881,26.2915167,29.93758304,1.489819433
0,0.047619048,26.2915167,29.93758304,1.489819433
0,0.054315476,26.2915167,29.93758304,1.489819433
0,0.046875,26.2915167,29.93758304,1.489819433
0,0.055059524,26.2915167,29.93758304,1.489819433
0,0.056547619,26.2915167,29.93758304,1.489819433
0,0.052083333,26.2915167,29.93758304,1.489819433
0,0.023065476,25.69532587,29.74554873,1.249830534
0,0.040922619,25.69532587,29.74554873,1.249830534
0,0.029761905,25.69532587,29.74554873,1.249830534
0,0.027529762,25.69532587,29.74554873,1.249830534
0,0.025297619,25.69532587,29.74554873,1.249830534
0,0.026041667,25.69532587,29.74554873,1.249830534
0,0.029017857,25.69532587,29.74554873,1.249830534
0,0.030505952,25.69532587,29.74554873,1.249830534
0,0.024553571,25.69532587,29.74554873,1.249830534
0,0.032738095,25.69532587,29.74554873,1.249830534
0,0.040178571,25.69532587,29.74554873,1.249830534
0,0.035714286,25.69532587,29.74554873,1.249830534
0,0.036458333,25.69532587,29.74554873,1.249830534
0,0.037202381,25.69532587,29.74554873,1.249830534
0,0.027529762,25.69532587,29.74554873,1.249830534
0,0.041666667,25.69532587,29.74554873,1.249830534
0,0.040922619,25.69532587,29.74554873,1.249830534
0,0.042410714,25.69532587,29.74554873,1.249830534
0,0.045386905,25.69532587,29.74554873,1.249830534
0,0.045386905,25.69532587,29.74554873,1.249830534
0,0.038690476,24.49890151,28.86419576,1.061812795
0,0.026785714,24.49890151,28.86419576,1.061812795
0,0.03125,24.49890151,28.86419576,1.061812795
0,0.031994048,24.49890151,28.86419576,1.061812795
0,0.026785714,24.49890151,28.86419576,1.061812795
0,0.026785714,24.49890151,28.86419576,1.061812795
0,0.023809524,24.49890151,28.86419576,1.061812795
0,0.023809524,24.49890151,28.86419576,1.061812795
0,0.020089286,24.49890151,28.86419576,1.061812795
0,0.020833333,24.49890151,28.86419576,1.061812795
0,0.023809524,24.49890151,28.86419576,1.061812795
0,0.023065476,24.49890151,28.86419576,1.061812795
0,0.014880952,24.49890151,28.86419576,1.061812795
0,0.021577381,24.49890151,28.86419576,1.061812795
0,0.026041667,24.49890151,28.86419576,1.061812795
0,0.029017857,24.49890151,28.86419576,1.061812795
0,0.030505952,24.49890151,28.86419576,1.061812795
0,0.029761905,24.49890151,28.86419576,1.061812795
0,0.027529762,24.49890151,28.86419576,1.061812795
0,0.037946429,24.49890151,28.86419576,1.061812795
0,0.023065476,21.9434629,28.90206633,1.309728714
0,0.040922619,21.9434629,28.90206633,1.309728714
0,0.03125,21.9434629,28.90206633,1.309728714
0,0.025297619,21.9434629,28.90206633,1.309728714
0,0.024553571,21.9434629,28.90206633,1.309728714
0,0.037202381,21.9434629,28.90206633,1.309728714
0,0.029017857,21.9434629,28.90206633,1.309728714
0,0.037946429,21.9434629,28.90206633,1.309728714
0,0.029761905,21.9434629,28.90206633,1.309728714
0,0.03125,21.9434629,28.90206633,1.309728714
0,0.019345238,21.9434629,28.90206633,1.309728714
0,0.029761905,21.9434629,28.90206633,1.309728714
0,0.023809524,21.9434629,28.90206633,1.309728714
0,0.023809524,21.9434629,28.90206633,1.309728714
0,0.037946429,21.9434629,28.90206633,1.309728714
0,0.027529762,21.9434629,28.90206633,1.309728714
0,0.04389881,21.9434629,28.90206633,1.309728714
0,0.03125,21.9434629,28.90206633,1.309728714
0,0.030505952,21.9434629,28.90206633,1.309728714
0,0.037946429,21.9434629,28.90206633,1.309728714
0,0.021577381,25.83758666,30.79355465,1.394457467
0,0.029761905,25.83758666,30.79355465,1.394457467
0,0.025297619,25.83758666,30.79355465,1.394457467
0,0.025297619,25.83758666,30.79355465,1.394457467
0,0.032738095,25.83758666,30.79355465,1.394457467
0,0.025297619,25.83758666,30.79355465,1.394457467
0,0.036458333,25.83758666,30.79355465,1.394457467
0,0.029761905,25.83758666,30.79355465,1.394457467
0,0.031994048,25.83758666,30.79355465,1.394457467
0,0.03422619,25.83758666,30.79355465,1.394457467
0,0.035714286,25.83758666,30.79355465,1.394457467
0,0.02827381,25.83758666,30.79355465,1.394457467
0,0.032738095,25.83758666,30.79355465,1.394457467
0,0.035714286,25.83758666,30.79355465,1.394457467
0,0.043154762,25.83758666,30.79355465,1.394457467
0,0.040922619,25.83758666,30.79355465,1.394457467
0,0.041666667,25.83758666,30.79355465,1.394457467
0,0.045386905,25.83758666,30.79355465,1.394457467
0,0.04389881,25.83758666,30.79355465,1.394457467
0,0.038690476,25.83758666,30.79355465,1.394457467
0,0.071428571,24.53739264,28.20350103,1.808175567
0,0.081845238,24.53739264,28.20350103,1.808175567
0,0.078125,24.53739264,28.20350103,1.808175567
0,0.079613095,24.53739264,28.20350103,1.808175567
0,0.076636905,24.53739264,28.20350103,1.808175567
0,0.072172619,24.53739264,28.20350103,1.808175567
0,0.083333333,24.53739264,28.20350103,1.808175567
0,0.078869048,24.53739264,28.20350103,1.808175567
0,0.069196429,24.53739264,28.20350103,1.808175567
0,0.080357143,24.53739264,28.20350103,1.808175567
0,0.073660714,24.53739264,28.20350103,1.808175567
0,0.071428571,24.53739264,28.20350103,1.808175567
0,0.072916667,24.53739264,28.20350103,1.808175567
0,0.072916667,24.53739264,28.20350103,1.808175567
0,0.070684524,24.53739264,28.20350103,1.808175567
0,0.076636905,24.53739264,28.20350103,1.808175567
0,0.068452381,24.53739264,28.20350103,1.808175567
0,0.067708333,24.53739264,28.20350103,1.808175567
0,0.072916667,24.53739264,28.20350103,1.808175567
0,0.078869048,24.53739264,28.20350103,1.808175567
0,0.064732143,22.43865119,30.41800683,1.522311991
0,0.066220238,22.43865119,30.41800683,1.522311991
0,0.072172619,22.43865119,30.41800683,1.522311991
0,0.074404762,22.43865119,30.41800683,1.522311991
0,0.0625,22.43865119,30.41800683,1.522311991
0,0.079613095,22.43865119,30.41800683,1.522311991
0,0.080357143,22.43865119,30.41800683,1.522311991
0,0.075892857,22.43865119,30.41800683,1.522311991
0,0.063988095,22.43865119,30.41800683,1.522311991
0,0.07514881,22.43865119,30.41800683,1.522311991
0,0.058779762,22.43865119,30.41800683,1.522311991
0,0.084821429,22.43865119,30.41800683,1.522311991
0,0.069940476,22.43865119,30.41800683,1.522311991
0,0.063988095,22.43865119,30.41800683,1.522311991
0,0.05952381,22.43865119,30.41800683,1.522311991
0,0.082589286,22.43865119,30.41800683,1.522311991
0,0.07514881,22.43865119,30.41800683,1.522311991
0,0.061755952,22.43865119,30.41800683,1.522311991
0,0.089285714,22.43865119,30.41800683,1.522311991
0,0.055059524,22.43865119,30.41800683,1.522311991
0,0.069940476,18.73885841,28.53036063,1.331518602
0,0.093005952,18.73885841,28.53036063,1.331518602
0,0.095982143,18.73885841,28.53036063,1.331518602
0,0.074404762,18.73885841,28.53036063,1.331518602
0,0.080357143,18.73885841,28.53036063,1.331518602
0,0.080357143,18.73885841,28.53036063,1.331518602
0,0.073660714,18.73885841,28.53036063,1.331518602
0,0.082589286,18.73885841,28.53036063,1.331518602
0,0.071428571,18.73885841,28.53036063,1.331518602
0,0.086309524,18.73885841,28.53036063,1.331518602
0,0.079613095,18.73885841,28.53036063,1.331518602
0,0.091517857,18.73885841,28.53036063,1.331518602
0,0.071428571,18.73885841,28.53036063,1.331518602
0,0.087053571,18.73885841,28.53036063,1.331518602
0,0.09672619,18.73885841,28.53036063,1.331518602
0,0.074404762,18.73885841,28.53036063,1.331518602
0,0.09077381,18.73885841,28.53036063,1.331518602
0,0.073660714,18.73885841,28.53036063,1.331518602
0,0.053571429,18.73885841,28.53036063,1.331518602
0,0.097470238,18.73885841,28.53036063,1.331518602
0,0.050595238,15.74033031,28.63301117,1.739250495
0,0.0625,15.74033031,28.63301117,1.739250495
0,0.079613095,15.74033031,28.63301117,1.739250495
0,0.063244048,15.74033031,28.63301117,1.739250495
0,0.066220238,15.74033031,28.63301117,1.739250495
0,0.0625,15.74033031,28.63301117,1.739250495
0,0.063988095,15.74033031,28.63301117,1.739250495
0,0.069196429,15.74033031,28.63301117,1.739250495
0,0.091517857,15.74033031,28.63301117,1.739250495
0,0.136904762,15.74033031,28.63301117,1.739250495
0,0.116071429,15.74033031,28.63301117,1.739250495
0,0.083333333,15.74033031,28.63301117,1.739250495
0,0.116815476,15.74033031,28.63301117,1.739250495
0,0.048363095,15.74033031,28.63301117,1.739250495
0,0.147321429,15.74033031,28.63301117,1.739250495
0,0.068452381,15.74033031,28.63301117,1.739250495
0,0.144345238,15.74033031,28.63301117,1.739250495
0,0.070684524,15.74033031,28.63301117,1.739250495
0,0.066220238,15.74033031,28.63301117,1.739250495
0,0.063244048,15.74033031,28.63301117,1.739250495
0,0.066964286,20.28362774,30.62355225,1.226557796
0,0.067708333,20.28362774,30.62355225,1.226557796
0,0.072172619,20.28362774,30.62355225,1.226557796
0,0.066220238,20.28362774,30.62355225,1.226557796
0,0.063988095,20.28362774,30.62355225,1.226557796
0,0.06547619,20.28362774,30.62355225,1.226557796
0,0.088541667,20.28362774,30.62355225,1.226557796
0,0.072172619,20.28362774,30.62355225,1.226557796
0,0.08110119,20.28362774,30.62355225,1.226557796
0,0.087797619,20.28362774,30.62355225,1.226557796
0,0.067708333,20.28362774,30.62355225,1.226557796
0,0.055803571,20.28362774,30.62355225,1.226557796
0,0.071428571,20.28362774,30.62355225,1.226557796
0,0.058779762,20.28362774,30.62355225,1.226557796
0,0.046875,20.28362774,30.62355225,1.226557796
0,0.0625,20.28362774,30.62355225,1.226557796
0,0.047619048,20.28362774,30.62355225,1.226557796
0,0.066964286,20.28362774,30.62355225,1.226557796
0,0.051339286,20.28362774,30.62355225,1.226557796
0,0.060267857,20.28362774,30.62355225,1.226557796
0,0.056547619,20.14226032,29.14163444,1.541286119
0,0.043154762,20.14226032,29.14163444,1.541286119
0,0.058035714,20.14226032,29.14163444,1.541286119
0,0.046875,20.14226032,29.14163444,1.541286119
0,0.052083333,20.14226032,29.14163444,1.541286119
0,0.06547619,20.14226032,29.14163444,1.541286119
0,0.03125,20.14226032,29.14163444,1.541286119
0,0.044642857,20.14226032,29.14163444,1.541286119
0,0.048363095,20.14226032,29.14163444,1.541286119
0,0.064732143,20.14226032,29.14163444,1.541286119
0,0.055059524,20.14226032,29.14163444,1.541286119
0,0.043154762,20.14226032,29.14163444,1.541286119
0,0.06547619,20.14226032,29.14163444,1.541286119
0,0.052827381,20.14226032,29.14163444,1.541286119
0,0.045386905,20.14226032,29.14163444,1.541286119
0,0.071428571,20.14226032,29.14163444,1.541286119
0,0.072172619,20.14226032,29.14163444,1.541286119
0,0.040178571,20.14226032,29.14163444,1.541286119
0,0.054315476,20.14226032,29.14163444,1.541286119
0,0.058035714,20.14226032,29.14163444,1.541286119
0,0.040178571,21.60500311,23.22642689,1.386372102
0,0.029017857,21.60500311,23.22642689,1.386372102
0,0.030505952,21.60500311,23.22642689,1.386372102
0,0.042410714,21.60500311,23.22642689,1.386372102
0,0.033482143,21.60500311,23.22642689,1.386372102
0,0.031994048,21.60500311,23.22642689,1.386372102
0,0.02827381,21.60500311,23.22642689,1.386372102
0,0.042410714,21.60500311,23.22642689,1.386372102
0,0.036458333,21.60500311,23.22642689,1.386372102
0,0.03125,21.60500311,23.22642689,1.386372102
0,0.050595238,21.60500311,23.22642689,1.386372102
0,0.029761905,21.60500311,23.22642689,1.386372102
0,0.029017857,21.60500311,23.22642689,1.386372102
0,0.038690476,21.60500311,23.22642689,1.386372102
0,0.020089286,21.60500311,23.22642689,1.386372102
0,0.046875,21.60500311,23.22642689,1.386372102
0,0.034970238,21.60500311,23.22642689,1.386372102
0,0.024553571,21.60500311,23.22642689,1.386372102
0,0.038690476,21.60500311,23.22642689,1.386372102
0,0.04985119,21.60500311,23.22642689,1.386372102
0,0.02827381,20.98205541,32.60412022,1.273441402
0,0.02827381,20.98205541,32.60412022,1.273441402
0,0.034970238,20.98205541,32.60412022,1.273441402
0,0.026785714,20.98205541,32.60412022,1.273441402
0,0.02827381,20.98205541,32.60412022,1.273441402
0,0.029761905,20.98205541,32.60412022,1.273441402
0,0.03422619,20.98205541,32.60412022,1.273441402
0,0.033482143,20.98205541,32.60412022,1.273441402
0,0.038690476,20.98205541,32.60412022,1.273441402
0,0.027529762,20.98205541,32.60412022,1.273441402
0,0.03422619,20.98205541,32.60412022,1.273441402
0,0.024553571,20.98205541,32.60412022,1.273441402
0,0.030505952,20.98205541,32.60412022,1.273441402
0,0.037202381,20.98205541,32.60412022,1.273441402
0,0.026785714,20.98205541,32.60412022,1.273441402
0,0.040922619,20.98205541,32.60412022,1.273441402
0,0.020089286,20.98205541,32.60412022,1.273441402
0,0.026041667,20.98205541,32.60412022,1.273441402
0,0.02827381,20.98205541,32.60412022,1.273441402
0,0.030505952,20.98205541,32.60412022,1.273441402
0,0.063988095,18.1362863,29.35218835,1.822331206
0,0.056547619,18.1362863,29.35218835,1.822331206
0,0.04985119,18.1362863,29.35218835,1.822331206
0,0.0625,18.1362863,29.35218835,1.822331206
0,0.060267857,18.1362863,29.35218835,1.822331206
0,0.052827381,18.1362863,29.35218835,1.822331206
0,0.043154762,18.1362863,29.35218835,1.822331206
0,0.060267857,18.1362863,29.35218835,1.822331206
0,0.052827381,18.1362863,29.35218835,1.822331206
0,0.053571429,18.1362863,29.35218835,1.822331206
0,0.057291667,18.1362863,29.35218835,1.822331206
0,0.049107143,18.1362863,29.35218835,1.822331206
0,0.054315476,18.1362863,29.35218835,1.822331206
0,0.042410714,18.1362863,29.35218835,1.822331206
0,0.063244048,18.1362863,29.35218835,1.822331206
0,0.043154762,18.1362863,29.35218835,1.822331206
0,0.043154762,18.1362863,29.35218835,1.822331206
0,0.070684524,18.1362863,29.35218835,1.822331206
0,0.037946429,18.1362863,29.35218835,1.822331206
0,0.046130952,18.1362863,29.35218835,1.822331206
0,0.037202381,19.10004348,32.88685578,0.936833437
0,0.055059524,19.10004348,32.88685578,0.936833437
0,0.058035714,19.10004348,32.88685578,0.936833437
0,0.047619048,19.10004348,32.88685578,0.936833437
0,0.047619048,19.10004348,32.88685578,0.936833437
0,0.072172619,19.10004348,32.88685578,0.936833437
0,0.061755952,19.10004348,32.88685578,0.936833437
0,0.052827381,19.10004348,32.88685578,0.936833437
0,0.054315476,19.10004348,32.88685578,0.936833437
0,0.039434524,19.10004348,32.88685578,0.936833437
0,0.05952381,19.10004348,32.88685578,0.936833437
0,0.052827381,19.10004348,32.88685578,0.936833437
0,0.041666667,19.10004348,32.88685578,0.936833437
0,0.046875,19.10004348,32.88685578,0.936833437
0,0.063988095,19.10004348,32.88685578,0.936833437
0,0.054315476,19.10004348,32.88685578,0.936833437
0,0.04985119,19.10004348,32.88685578,0.936833437
0,0.045386905,19.10004348,32.88685578,0.936833437
0,0.061755952,19.10004348,32.88685578,0.936833437
0,0.047619048,19.10004348,32.88685578,0.936833437
0,0.091517857,15.9699831,28.06476696,1.297563537
0,0.054315476,15.9699831,28.06476696,1.297563537
0,0.063988095,15.9699831,28.06476696,1.297563537
0,0.09672619,15.9699831,28.06476696,1.297563537
0,0.069196429,15.9699831,28.06476696,1.297563537
0,0.108630952,15.9699831,28.06476696,1.297563537
0,0.079613095,15.9699831,28.06476696,1.297563537
0,0.069940476,15.9699831,28.06476696,1.297563537
0,0.089285714,15.9699831,28.06476696,1.297563537
0,0.084821429,15.9699831,28.06476696,1.297563537
0,0.104910714,15.9699831,28.06476696,1.297563537
0,0.088541667,15.9699831,28.06476696,1.297563537
0,0.061755952,15.9699831,28.06476696,1.297563537
0,0.072916667,15.9699831,28.06476696,1.297563537
0,0.067708333,15.9699831,28.06476696,1.297563537
0,0.087797619,15.9699831,28.06476696,1.297563537
0,0.084077381,15.9699831,28.06476696,1.297563537
0,0.095982143,15.9699831,28.06476696,1.297563537
0,0.077380952,15.9699831,28.06476696,1.297563537
0,0.090029762,15.9699831,28.06476696,1.297563537
0,0.042410714,15.91164207,28.02308411,1.507549543
0,0.046875,15.91164207,28.02308411,1.507549543
0,0.041666667,15.91164207,28.02308411,1.507549543
0,0.05952381,15.91164207,28.02308411,1.507549543
0,0.043154762,15.91164207,28.02308411,1.507549543
0,0.042410714,15.91164207,28.02308411,1.507549543
0,0.056547619,15.91164207,28.02308411,1.507549543
0,0.045386905,15.91164207,28.02308411,1.507549543
0,0.058779762,15.91164207,28.02308411,1.507549543
0,0.084821429,15.91164207,28.02308411,1.507549543
0,0.05952381,15.91164207,28.02308411,1.507549543
0,0.061755952,15.91164207,28.02308411,1.507549543
0,0.040922619,15.91164207,28.02308411,1.507549543
0,0.05952381,15.91164207,28.02308411,1.507549543
0,0.081845238,15.91164207,28.02308411,1.507549543
0,0.092261905,15.91164207,28.02308411,1.507549543
0,0.053571429,15.91164207,28.02308411,1.507549543
0,0.043154762,15.91164207,28.02308411,1.507549543
0,0.056547619,15.91164207,28.02308411,1.507549543
0,0.0625,15.91164207,28.02308411,1.507549543
0,0.046875,18.04963698,28.57479107,1.262325927
0,0.039434524,18.04963698,28.57479107,1.262325927
0,0.017857143,18.04963698,28.57479107,1.262325927
0,0.04389881,18.04963698,28.57479107,1.262325927
0,0.0625,18.04963698,28.57479107,1.262325927
0,0.019345238,18.04963698,28.57479107,1.262325927
0,0.029761905,18.04963698,28.57479107,1.262325927
0,0.040178571,18.04963698,28.57479107,1.262325927
0,0.027529762,18.04963698,28.57479107,1.262325927
0,0.043154762,18.04963698,28.57479107,1.262325927
0,0.050595238,18.04963698,28.57479107,1.262325927
0,0.046875,18.04963698,28.57479107,1.262325927
0,0.020089286,18.04963698,28.57479107,1.262325927
0,0.033482143,18.04963698,28.57479107,1.262325927
0,0.039434524,18.04963698,28.57479107,1.262325927
0,0.029017857,18.04963698,28.57479107,1.262325927
0,0.055059524,18.04963698,28.57479107,1.262325927
0,0.032738095,18.04963698,28.57479107,1.262325927
0,0.041666667,18.04963698,28.57479107,1.262325927
0,0.044642857,18.04963698,28.57479107,1.262325927
0,0.058779762,14.76865707,28.69506735,1.932739014
0,0.072172619,14.76865707,28.69506735,1.932739014
0,0.150297619,14.76865707,28.69506735,1.932739014
0,0.075892857,14.76865707,28.69506735,1.932739014
0,0.121279762,14.76865707,28.69506735,1.932739014
0,0.095982143,14.76865707,28.69506735,1.932739014
0,0.107886905,14.76865707,28.69506735,1.932739014
0,0.072172619,14.76865707,28.69506735,1.932739014
0,0.071428571,14.76865707,28.69506735,1.932739014
0,0.126488095,14.76865707,28.69506735,1.932739014
0,0.116815476,14.76865707,28.69506735,1.932739014
0,0.068452381,14.76865707,28.69506735,1.932739014
0,0.067708333,14.76865707,28.69506735,1.932739014
0,0.091517857,14.76865707,28.69506735,1.932739014
0,0.068452381,14.76865707,28.69506735,1.932739014
0,0.104910714,14.76865707,28.69506735,1.932739014
0,0.073660714,14.76865707,28.69506735,1.932739014
0,0.133184524,14.76865707,28.69506735,1.932739014
0,0.063244048,14.76865707,28.69506735,1.932739014
0,0.083333333,14.76865707,28.69506735,1.932739014
0,0.066220238,16.30310184,29.70557209,1.889793171
0,0.105654762,16.30310184,29.70557209,1.889793171
0,0.071428571,16.30310184,29.70557209,1.889793171
0,0.090029762,16.30310184,29.70557209,1.889793171
0,0.080357143,16.30310184,29.70557209,1.889793171
0,0.049107143,16.30310184,29.70557209,1.889793171
0,0.061755952,16.30310184,29.70557209,1.889793171
0,0.063244048,16.30310184,29.70557209,1.889793171
0,0.088541667,16.30310184,29.70557209,1.889793171
0,0.058035714,16.30310184,29.70557209,1.889793171
0,0.055803571,16.30310184,29.70557209,1.889793171
0,0.097470238,16.30310184,29.70557209,1.889793171
0,0.080357143,16.30310184,29.70557209,1.889793171
0,0.072916667,16.30310184,29.70557209,1.889793171
0,0.066964286,16.30310184,29.70557209,1.889793171
0,0.052827381,16.30310184,29.70557209,1.889793171
0,0.053571429,16.30310184,29.70557209,1.889793171
0,0.061011905,16.30310184,29.70557209,1.889793171
0,0.08110119,16.30310184,29.70557209,1.889793171
0,0.06547619,16.30310184,29.70557209,1.889793171
0,0.052083333,18.15742593,28.36183173,1.812655166
0,0.053571429,18.15742593,28.36183173,1.812655166
0,0.061755952,18.15742593,28.36183173,1.812655166
0,0.051339286,18.15742593,28.36183173,1.812655166
0,0.042410714,18.15742593,28.36183173,1.812655166
0,0.040922619,18.15742593,28.36183173,1.812655166
0,0.058779762,18.15742593,28.36183173,1.812655166
0,0.056547619,18.15742593,28.36183173,1.812655166
0,0.04389881,18.15742593,28.36183173,1.812655166
0,0.054315476,18.15742593,28.36183173,1.812655166
0,0.043154762,18.15742593,28.36183173,1.812655166
0,0.052827381,18.15742593,28.36183173,1.812655166
0,0.03422619,18.15742593,28.36183173,1.812655166
0,0.058035714,18.15742593,28.36183173,1.812655166
0,0.066220238,18.15742593,28.36183173,1.812655166
0,0.033482143,18.15742593,28.36183173,1.812655166
0,0.035714286,18.15742593,28.36183173,1.812655166
0,0.046875,18.15742593,28.36183173,1.812655166
0,0.060267857,18.15742593,28.36183173,1.812655166
0,0.04389881,18.15742593,28.36183173,1.812655166
0,0.068452381,17.47984512,25.87408868,1.994736469
0,0.072916667,17.47984512,25.87408868,1.994736469
0,0.066964286,17.47984512,25.87408868,1.994736469
0,0.084077381,17.47984512,25.87408868,1.994736469
0,0.075892857,17.47984512,25.87408868,1.994736469
0,0.072916667,17.47984512,25.87408868,1.994736469
0,0.093005952,17.47984512,25.87408868,1.994736469
0,0.078125,17.47984512,25.87408868,1.994736469
0,0.085565476,17.47984512,25.87408868,1.994736469
0,0.110119048,17.47984512,25.87408868,1.994736469
0,0.081845238,17.47984512,25.87408868,1.994736469
0,0.09077381,17.47984512,25.87408868,1.994736469
0,0.124255952,17.47984512,25.87408868,1.994736469
0,0.075892857,17.47984512,25.87408868,1.994736469
0,0.072916667,17.47984512,25.87408868,1.994736469
0,0.121279762,17.47984512,25.87408868,1.994736469
0,0.09077381,17.47984512,25.87408868,1.994736469
0,0.073660714,17.47984512,25.87408868,1.994736469
0,0.089285714,17.47984512,25.87408868,1.994736469
0,0.113095238,17.47984512,25.87408868,1.994736469
0,0.068452381,18.45726819,28.90734141,1.298937067
0,0.06547619,18.45726819,28.90734141,1.298937067
0,0.052827381,18.45726819,28.90734141,1.298937067
0,0.047619048,18.45726819,28.90734141,1.298937067
0,0.078125,18.45726819,28.90734141,1.298937067
0,0.051339286,18.45726819,28.90734141,1.298937067
0,0.071428571,18.45726819,28.90734141,1.298937067
0,0.04985119,18.45726819,28.90734141,1.298937067
0,0.046130952,18.45726819,28.90734141,1.298937067
0,0.056547619,18.45726819,28.90734141,1.298937067
0,0.063988095,18.45726819,28.90734141,1.298937067
0,0.058779762,18.45726819,28.90734141,1.298937067
0,0.060267857,18.45726819,28.90734141,1.298937067
0,0.072172619,18.45726819,28.90734141,1.298937067
0,0.056547619,18.45726819,28.90734141,1.298937067
0,0.069940476,18.45726819,28.90734141,1.298937067
0,0.053571429,18.45726819,28.90734141,1.298937067
0,0.046130952,18.45726819,28.90734141,1.298937067
0,0.072172619,18.45726819,28.90734141,1.298937067
0,0.061755952,18.45726819,28.90734141,1.298937067
0,0.066220238,17.30093735,25.44789706,1.327201923
0,0.054315476,17.30093735,25.44789706,1.327201923
0,0.063244048,17.30093735,25.44789706,1.327201923
0,0.07514881,17.30093735,25.44789706,1.327201923
0,0.078125,17.30093735,25.44789706,1.327201923
0,0.054315476,17.30093735,25.44789706,1.327201923
0,0.078869048,17.30093735,25.44789706,1.327201923
0,0.049107143,17.30093735,25.44789706,1.327201923
0,0.063988095,17.30093735,25.44789706,1.327201923
0,0.077380952,17.30093735,25.44789706,1.327201923
0,0.056547619,17.30093735,25.44789706,1.327201923
0,0.061755952,17.30093735,25.44789706,1.327201923
0,0.089285714,17.30093735,25.44789706,1.327201923
0,0.06547619,17.30093735,25.44789706,1.327201923
0,0.046130952,17.30093735,25.44789706,1.327201923
0,0.078869048,17.30093735,25.44789706,1.327201923
0,0.074404762,17.30093735,25.44789706,1.327201923
0,0.072916667,17.30093735,25.44789706,1.327201923
0,0.058779762,17.30093735,25.44789706,1.327201923
0,0.073660714,17.30093735,25.44789706,1.327201923
0,0.10639881,11.66161592,24.12461461,2.918188026
0,0.108630952,11.66161592,24.12461461,2.918188026
0,0.139880952,11.66161592,24.12461461,2.918188026
0,0.128720238,11.66161592,24.12461461,2.918188026
0,0.097470238,11.66161592,24.12461461,2.918188026
0,0.11235119,11.66161592,24.12461461,2.918188026
0,0.10639881,11.66161592,24.12461461,2.918188026
0,0.141369048,11.66161592,24.12461461,2.918188026
0.133928571,0.151785714,11.66161592,24.12461461,2.918188026
0,0.073660714,11.66161592,24.12461461,2.918188026
0,0.183779762,11.66161592,24.12461461,2.918188026
0.072916667,0.123511905,11.66161592,24.12461461,2.918188026
0,0.10639881,11.66161592,24.12461461,2.918188026
0,0.087053571,11.66161592,24.12461461,2.918188026
0,0.12202381,11.66161592,24.12461461,2.918188026
0,0.11235119,11.66161592,24.12461461,2.918188026
0,0.125,11.66161592,24.12461461,2.918188026
0,0.107886905,11.66161592,24.12461461,2.918188026
0,0.087797619,11.66161592,24.12461461,2.918188026
0,0.148809524,11.66161592,24.12461461,2.918188026
0.163690476,0.204613095,9.93030636,11.88820033,1.702407247
0.150297619,0.195684524,9.93030636,11.88820033,1.702407247
0,0.171875,9.93030636,11.88820033,1.702407247
0,0.154761905,9.93030636,11.88820033,1.702407247
0,0.157738095,9.93030636,11.88820033,1.702407247
0,0.132440476,9.93030636,11.88820033,1.702407247
0,0.157738095,9.93030636,11.88820033,1.702407247
0,0.14360119,9.93030636,11.88820033,1.702407247
0,0.125744048,9.93030636,11.88820033,1.702407247
0.114583333,0.159970238,9.93030636,11.88820033,1.702407247
0.144345238,0.159970238,9.93030636,11.88820033,1.702407247
0,0.15625,9.93030636,11.88820033,1.702407247
0.139880952,0.188988095,9.93030636,11.88820033,1.702407247
0.083333333,0.16889881,9.93030636,11.88820033,1.702407247
0,0.148809524,9.93030636,11.88820033,1.702407247
0,0.147321429,9.93030636,11.88820033,1.702407247
0,0.136160714,9.93030636,11.88820033,1.702407247
0,0.144345238,9.93030636,11.88820033,1.702407247
0,0.147321429,9.93030636,11.88820033,1.702407247
0.102678571,0.159970238,9.93030636,11.88820033,1.702407247
0,0.103422619,13.37713267,21.38297028,2.169186146
0,0.098214286,13.37713267,21.38297028,2.169186146
0,0.108630952,13.37713267,21.38297028,2.169186146
0,0.087053571,13.37713267,21.38297028,2.169186146
0,0.114583333,13.37713267,21.38297028,2.169186146
0,0.107142857,13.37713267,21.38297028,2.169186146
0,0.066964286,13.37713267,21.38297028,2.169186146
0,0.089285714,13.37713267,21.38297028,2.169186146
0,0.099702381,13.37713267,21.38297028,2.169186146
